id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
1086587017-0,1086587017,9956212514,9956212499,3.9649961217622387,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592416 40.3435025, -74.6592119 40.3434750)"
1086587020-0,1086587020,9956212524,9956212525,5.74922903305732,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595812 40.3433548, -74.6595152 40.3433665)"
1086587021-0,1086587021,9956212501,9956212526,6.617081321488981,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592083 40.3433923, -74.6592840 40.3433780)"
1086593141-0,1086593141,1539768573,2718342231,40.39296022873375,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6527820 40.3437543, -74.6528854 40.3437115, -74.6529943 40.3436764, -74.6532122 40.3435994)"
1086593141-1,1086593141,2718342231,1539768558,64.12122201707005,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6532122 40.3435994, -74.6532893 40.3435721, -74.6537346 40.3431898)"
1086593141-2,1086593141,1539768558,1539951959,188.73970114941528,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6537346 40.3431898, -74.6538072 40.3431699, -74.6539614 40.3431277, -74.6539925 40.3431192, -74.6541152 40.3430868, -74.6548633 40.3428895, -74.6549776 40.3428593, -74.6551184 40.3428246, -74.6552646 40.3428092, -74.6553773 40.3428133, -74.6554913 40.3428348, -74.6556482 40.3428705, -74.6557850 40.3428767, -74.6558664 40.3428754)"
1086611654-0,1086611654,3833018864,9956366936,15.908386599310822,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541600 40.3452000, -74.6542983 40.3451035)"
1086964031-0,1086964031,9959259074,9959259080,23.886999219742012,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6549588 40.3497830, -74.6549089 40.3496695, -74.6548445 40.3495883)"
1086964031-1,1086964031,9959259080,9959259077,15.139792174033742,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6548445 40.3495883, -74.6547522 40.3494719)"
1086964031-2,1086964031,9959259077,9959259081,41.1858278972269,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6547522 40.3494719, -74.6545010 40.3491553)"
1086964031-3,1086964031,9959259081,9959259076,7.032297596750904,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545010 40.3491553, -74.6544582 40.3491012)"
1086964032-0,1086964032,9959259072,8948919389,5.449674705800234,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6550490 40.3499314, -74.6550234 40.3498865)"
1086964033-0,1086964033,8948919389,9959259073,6.458368979217138,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6550234 40.3498865, -74.6549910 40.3498340)"
1086964033-1,1086964033,9959259073,9959259074,6.300294639581189,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6549910 40.3498340, -74.6549588 40.3497830)"
1086964034-0,1086964034,9959259077,4272411231,54.73199023263636,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6547522 40.3494719, -74.6541773 40.3492488)"
1086964035-0,1086964035,9959259078,9959259080,50.441368846675665,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554038 40.3496207, -74.6549527 40.3495342, -74.6548445 40.3495883)"
1086964036-0,1086964036,9959259081,9959259087,69.6894436011718,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545010 40.3491553, -74.6552022 40.3488292)"
1086964036-1,1086964036,9959259087,9959259088,1.25460497137941,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6552022 40.3488292, -74.6552148 40.3488233)"
1086964036-2,1086964036,9959259088,9959259091,29.59027646236832,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6552148 40.3488233, -74.6555125 40.3486848)"
1086964036-3,1086964036,9959259091,10031685699,0.7736248738416149,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555125 40.3486848, -74.6555203 40.3486812)"
1086964036-4,1086964036,10031685699,9959259082,7.740561997905957,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555203 40.3486812, -74.6555982 40.3486450)"
1086964037-0,1086964037,494649828,9959259087,28.82191970584583,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6551807 40.3490523, -74.6552092 40.3489718, -74.6551692 40.3489484, -74.6551799 40.3488905, -74.6552159 40.3488753, -74.6552022 40.3488292)"
1086964038-0,1086964038,9959259088,10031685709,1.9641553315786253,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6552148 40.3488233, -74.6552035 40.3488079)"
1086964039-0,1086964039,9959259090,9959259091,15.07869040502862,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555234 40.3485496, -74.6555125 40.3486848)"
1086964040-0,1086964040,3833715550,9959259096,30.75760745526851,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540515 40.3490818, -74.6542409 40.3488462)"
1086964041-0,1086964041,9959259096,9959259097,24.569556853291683,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6542409 40.3488462, -74.6539890 40.3489551)"
1086964042-0,1086964042,9959259098,1544646683,3.943796513070806,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541411 40.3483099, -74.6541101 40.3483363)"
1086964043-0,1086964043,1544646665,9959259098,2.6325273833564617,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541324 40.3482872, -74.6541411 40.3483099)"
1086964044-0,1086964044,3833696180,9959259101,11.573841042720552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571973 40.3482837, -74.6573278 40.3482534)"
1086964044-1,1086964044,9959259101,10034409412,11.977989468820713,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573278 40.3482534, -74.6574628 40.3482219)"
1086964044-2,1086964044,10034409412,9959259099,3.246066168024685,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574628 40.3482219, -74.6574994 40.3482134)"
1086964045-0,1086964045,3833696182,9959259101,19.323544195736464,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572524 40.3480896, -74.6573278 40.3482534)"
1086964045-1,1086964045,9959259101,9959259102,28.20426377226317,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573278 40.3482534, -74.6574374 40.3484926)"
1086964045-2,1086964045,9959259102,9959259103,14.747909679084565,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574374 40.3484926, -74.6575064 40.3486142)"
1086964045-3,1086964045,9959259103,3833696177,29.72659356893631,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575064 40.3486142, -74.6576121 40.3488688)"
1086964046-0,1086964046,9959259103,9959259105,20.90781470697029,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575064 40.3486142, -74.6575250 40.3485467, -74.6575968 40.3484412)"
1086964047-0,1086964047,3833696172,9959259106,23.480799031043404,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575638 40.3486396, -74.6578183 40.3485567)"
1086964084-0,1086964084,9959273668,9959273679,160.9417537128699,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6583174 40.3423794, -74.6582975 40.3423897, -74.6582929 40.3423921, -74.6582431 40.3424256, -74.6582194 40.3424569, -74.6582099 40.3424882, -74.6582177 40.3425388, -74.6584362 40.3430065, -74.6584378 40.3430206, -74.6584244 40.3430399, -74.6584025 40.3430553, -74.6583672 40.3430694, -74.6575490 40.3433083)"
1086964088-0,1086964088,9956212472,9959273687,17.269564514306122,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6596609 40.3434344, -74.6597229 40.3434340, -74.6597927 40.3434419, -74.6598593 40.3434606)"
1086964095-0,1086964095,9959273718,9959273719,14.926155189238404,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6560766 40.3483203, -74.6559190 40.3482607)"
1086964096-0,1086964096,9959273721,9959273719,22.019615503537054,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557323 40.3483981, -74.6558173 40.3483367, -74.6559190 40.3482607)"
1088948661-0,1088948661,9976014773,3833720820,4.924426393583232,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6578931 40.3465260, -74.6579132 40.3465675)"
1088948662-0,1088948662,9976014774,9976014773,9.25785219245419,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6578556 40.3464479, -74.6578931 40.3465260)"
1088948663-0,1088948663,3833720819,9976014776,10.952277975045552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577190 40.3461689, -74.6577637 40.3462612)"
1088948664-0,1088948664,9976014776,9976014775,9.35785329292934,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577637 40.3462612, -74.6578035 40.3463396)"
1095374570-0,1095374570,2902844445,3059696416,149.3549493209952,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6521748 40.3442887, -74.6521965 40.3442998, -74.6522504 40.3443563, -74.6523041 40.3444274, -74.6527705 40.3450251, -74.6530783 40.3454375)"
1095374570-1,1095374570,3059696416,3018905437,15.626263861436522,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6530783 40.3454375, -74.6531694 40.3455595)"
1095374570-2,1095374570,3018905437,3833707914,58.02337874683714,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6531694 40.3455595, -74.6532694 40.3456935, -74.6535193 40.3460073)"
1095374570-3,1095374570,3833707914,10031580438,36.30940906604298,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6535193 40.3460073, -74.6537019 40.3462595, -74.6537501 40.3462493)"
1095382035-0,1095382035,6131819464,2914537536,31.304966412929236,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6530671 40.3448258, -74.6529819 40.3449626, -74.6529813 40.3449998, -74.6530429 40.3450796)"
1095382036-0,1095382036,10031506699,2914537533,7.132862983667141,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6529366 40.3447131, -74.6529936 40.3447602)"
1095382036-1,1095382036,2914537533,6131819464,9.602811374481341,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6529936 40.3447602, -74.6530671 40.3448258)"
1095387378-0,1095387378,10031580445,10031682226,42.29999381432417,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6548842 40.3477591, -74.6548956 40.3477516, -74.6549016 40.3477423, -74.6549006 40.3477284, -74.6548956 40.3477105, -74.6548813 40.3476850, -74.6548356 40.3476238, -74.6546840 40.3474275)"
1095387378-1,1095387378,10031682226,10031682225,28.98136098004973,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6546840 40.3474275, -74.6545108 40.3472031)"
1095387378-2,1095387378,10031682225,10031682224,60.795361365102735,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545108 40.3472031, -74.6541474 40.3467324)"
1095387378-3,1095387378,10031682224,10031580456,51.7078872677991,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541474 40.3467324, -74.6541150 40.3466904, -74.6541038 40.3466857, -74.6538620 40.3463740, -74.6538467 40.3463541, -74.6538387 40.3463457, -74.6538269 40.3463403)"
1095387379-0,1095387379,5945447839,10031580457,6.146894099270841,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540129 40.3462842, -74.6539497 40.3463112)"
1095387380-0,1095387380,10031580457,10031580461,3.7919332210687435,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539497 40.3463112, -74.6539074 40.3463222)"
1095387380-1,1095387380,10031580461,10031580456,7.120718615771321,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539074 40.3463222, -74.6538269 40.3463403)"
1095387380-2,1095387380,10031580456,10031580460,6.497045026881325,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6538269 40.3463403, -74.6537855 40.3462912)"
1095387380-3,1095387380,10031580460,10031580438,5.547575758904913,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6537855 40.3462912, -74.6537501 40.3462493)"
1095387380-4,1095387380,10031580438,10031580459,7.598339550442184,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6537501 40.3462493, -74.6538354 40.3462285)"
1095387380-5,1095387380,10031580459,10031646682,4.108931924842931,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6538354 40.3462285, -74.6538812 40.3462165)"
1095394559-0,1095394559,2115088285,3018905433,106.97754676847183,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6549713 40.3472976, -74.6548151 40.3471639, -74.6545549 40.3468552, -74.6542733 40.3466201, -74.6542083 40.3465370)"
1095394559-1,1095394559,3018905433,10031646680,11.883013971663539,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6542083 40.3465370, -74.6541366 40.3464453)"
1095394560-0,1095394560,10031646680,300153466,4.108471128646118,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541366 40.3464453, -74.6541118 40.3464136)"
1095394560-1,1095394560,300153466,10031646681,3.015229912014904,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541118 40.3464136, -74.6540939 40.3463902)"
1095394561-0,1095394561,10031646682,10031580457,12.037711135629708,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6538812 40.3462165, -74.6539497 40.3463112)"
1095394561-1,1095394561,10031580457,10031646681,16.36814222672247,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539497 40.3463112, -74.6539822 40.3463523, -74.6540034 40.3463705, -74.6540185 40.3463792, -74.6540432 40.3463893, -74.6540662 40.3463920, -74.6540939 40.3463902)"
1095394561-2,1095394561,10031646681,10031646689,31.707986306579567,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540939 40.3463902, -74.6541140 40.3463826, -74.6544148 40.3462443)"
1095394561-3,1095394561,10031646689,10031646694,60.40482578273616,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6544148 40.3462443, -74.6549068 40.3460205, -74.6549333 40.3460144, -74.6549625 40.3460137, -74.6549997 40.3460178, -74.6550427 40.3460266)"
1095394561-4,1095394561,10031646694,10031646704,44.19387229478638,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6550427 40.3460266, -74.6550696 40.3460373, -74.6551006 40.3460562, -74.6551147 40.3460697, -74.6552501 40.3462457, -74.6552696 40.3462639, -74.6553005 40.3462774, -74.6553262 40.3462841, -74.6553519 40.3462862, -74.6553749 40.3462808, -74.6553899 40.3462747)"
1095394562-0,1095394562,10031646682,10031580458,5.845835326519523,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6538812 40.3462165, -74.6539467 40.3462002)"
1095394563-0,1095394563,10031646707,10031646706,27.594692724450304,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6534500 40.3455699, -74.6534363 40.3455420, -74.6534323 40.3455221, -74.6534343 40.3455016, -74.6534410 40.3454592, -74.6534497 40.3454275, -74.6534658 40.3453928, -74.6535037 40.3453340)"
1095394564-0,1095394564,10031646706,10031646714,1.6636573695575083,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6535037 40.3453340, -74.6534972 40.3453199)"
1095394572-0,1095394572,3833720829,10031648470,5.9583730661946595,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573001 40.3460367, -74.6573672 40.3460209)"
1095394573-0,1095394573,3833720828,10031648472,10.432335187792583,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571547 40.3460675, -74.6570357 40.3460911)"
1095394574-0,1095394574,10031648493,10031648473,6.844889944609564,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563595 40.3464028, -74.6563321 40.3463946, -74.6563099 40.3463831, -74.6562922 40.3463703)"
1095394575-0,1095394575,10031648497,10031648498,12.275349193748404,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565675 40.3460380, -74.6565194 40.3459340)"
1095394576-0,1095394576,3018894393,10031648474,3.8764561774530164,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6568902 40.3464149, -74.6568973 40.3463805)"
1095395768-0,1095395768,2202655614,2202935419,25.298614590891916,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574464 40.3438913, -74.6571485 40.3438815)"
1095395768-1,1095395768,2202935419,2202655613,28.94328038079087,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571485 40.3438815, -74.6568075 40.3438742)"
1095395768-2,1095395768,2202655613,10031651439,6.298991409281716,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6568075 40.3438742, -74.6567333 40.3438761)"
1095395769-0,1095395769,10031651439,5710145296,3.5632012699077116,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6567333 40.3438761, -74.6566916 40.3438799)"
1095395769-1,1095395769,5710145296,10031651438,4.017645304778501,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6566916 40.3438799, -74.6566446 40.3438843)"
1095395770-0,1095395770,2202935418,10031651441,14.422356957710345,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571922 40.3441327, -74.6570928 40.3442378)"
1095395770-1,1095395770,10031651441,10031651442,5.781125932669344,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570928 40.3442378, -74.6570342 40.3442643)"
1095395772-0,1095395772,10031651442,5710145297,3.268875270514518,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570342 40.3442643, -74.6570010 40.3442792)"
1095395772-1,1095395772,5710145297,10031651443,2.924406677318307,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570010 40.3442792, -74.6569709 40.3442920)"
1095395774-0,1095395774,10031651446,1539972125,4.096308787739216,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565435 40.3434901, -74.6565335 40.3434541)"
1095395774-1,1095395774,1539972125,10031651447,3.05845584233917,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565335 40.3434541, -74.6565250 40.3434274)"
1095395776-0,1095395776,10031651447,10031651458,1.4385182749569765,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565250 40.3434274, -74.6565207 40.3434149)"
1095395776-1,1095395776,10031651458,3833728527,60.24594345196142,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565207 40.3434149, -74.6563431 40.3428909)"
1095399616-0,1095399616,10031667289,2202655613,29.801529213930245,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571301 40.3437683, -74.6568075 40.3438742)"
1095399617-0,1095399617,10031667290,10031667293,29.729195801204067,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6537059 40.3448779, -74.6533759 40.3449677)"
1095399617-1,1095399617,10031667293,10031667292,27.631360564954143,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6533759 40.3449677, -74.6533293 40.3449804, -74.6532456 40.3447798)"
1095399618-0,1095399618,10031667293,10031667297,37.29558557917511,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6533759 40.3449677, -74.6533669 40.3449448, -74.6535630 40.3448092, -74.6535701 40.3447937, -74.6535374 40.3447042)"
1095399619-0,1095399619,10031667298,10031667299,16.852972639667627,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6543550 40.3446898, -74.6541671 40.3447389)"
1095399620-0,1095399620,10031667299,10031667300,33.30351748702085,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541671 40.3447389, -74.6537971 40.3448388)"
1095399621-0,1095399621,10031667301,10031667304,14.04722838110903,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539863 40.3450577, -74.6539994 40.3451131, -74.6540044 40.3451502, -74.6540048 40.3451828)"
1095399621-1,1095399621,10031667304,10031667309,16.633123768907645,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540048 40.3451828, -74.6540024 40.3452246, -74.6539983 40.3452509, -74.6539882 40.3452788, -74.6539729 40.3453075, -74.6539567 40.3453247)"
1095399622-0,1095399622,3833018865,10031667309,3.3184675136585384,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539935 40.3453146, -74.6539567 40.3453247)"
1095399622-1,1095399622,10031667309,3833721158,4.460479451637486,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539567 40.3453247, -74.6539072 40.3453382)"
1095399623-0,1095399623,10031667312,10031667316,11.387042556933855,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6558885 40.3459876, -74.6558927 40.3460149, -74.6558918 40.3460473, -74.6558833 40.3460892)"
1095399624-0,1095399624,10031682217,299815370,4.983719365228825,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554333 40.3463299, -74.6554031 40.3462915)"
1095399624-1,1095399624,299815370,10031646704,2.179832422157477,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554031 40.3462915, -74.6553899 40.3462747)"
1095399625-0,1095399625,11959212286,10031682228,10.807532830072484,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6546292 40.3479292, -74.6546079 40.3478806, -74.6545889 40.3478371)"
1095399625-1,1095399625,10031682228,10031682229,21.539193376002366,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545889 40.3478371, -74.6545053 40.3476544)"
1095400654-0,1095400654,10031685694,10031685703,7.533968300175323,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6558358 40.3489476, -74.6557594 40.3489821)"
1095400655-0,1095400655,494649844,10031685702,29.40109479753162,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6558076 40.3492475, -74.6558282 40.3492012, -74.6556830 40.3490166)"
1095400655-1,1095400655,10031685702,10031685698,25.97485418589521,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6556830 40.3490166, -74.6555441 40.3488400, -74.6555110 40.3488292)"
1095400656-0,1095400656,10031685699,10031685698,22.803868139301017,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555203 40.3486812, -74.6556031 40.3487863, -74.6555110 40.3488292)"
1095400656-1,1095400656,10031685698,10031685701,2.7265116779345115,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555110 40.3488292, -74.6554836 40.3488420)"
1095400657-0,1095400657,10031685704,10031685702,3.764148127945095,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557212 40.3489994, -74.6556830 40.3490166)"
1095400657-1,1095400657,10031685702,10031685695,4.075526626614943,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6556830 40.3490166, -74.6556417 40.3490353)"
1095400658-0,1095400658,10031685703,10031685704,3.76982340374985,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557594 40.3489821, -74.6557212 40.3489994)"
1095400659-0,1095400659,10031685705,10031685706,26.77412586197819,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555873 40.3495539, -74.6554244 40.3493479)"
1095400660-0,1095400660,10031685710,9959259089,1.9267268844208225,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6551925 40.3487928, -74.6551814 40.3487777)"
1095400661-0,1095400661,10031685709,10031685710,1.9225945088458156,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6552035 40.3488079, -74.6551925 40.3487928)"
1095400662-0,1095400662,10031685711,10031685712,8.350843066169217,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6548830 40.3490039, -74.6548308 40.3489403)"
1095400663-0,1095400663,10031685713,10031685714,5.803865688471117,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6547618 40.3489723, -74.6547985 40.3490163)"
1095400664-0,1095400664,10031685715,10031688819,10.432777755906054,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6552826 40.3482534, -74.6551925 40.3482184, -74.6551811 40.3482042)"
1095400664-1,1095400664,10031688819,10031688818,9.838790935296588,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6551811 40.3482042, -74.6551696 40.3481899, -74.6551713 40.3481183)"
1095400665-0,1095400665,10031688819,1544658083,14.122350875712653,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6551811 40.3482042, -74.6550387 40.3482699)"
1095669623-0,1095669623,10034239432,10034239438,39.014634109700665,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6593121 40.3459716, -74.6593232 40.3458776, -74.6593260 40.3458267, -74.6593232 40.3457849, -74.6593168 40.3457535, -74.6593077 40.3457438, -74.6591581 40.3457799)"
1095669624-0,1095669624,9910692421,9910692422,8.050736732208929,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592868 40.3453922, -74.6591946 40.3454093)"
