SegmentID,M,D,HH,Yr,Boro,Vol,WktGeom,street,fromSt,toSt,Direction
33167,4,24,14,2023,Manhattan,437,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
33662,10,2,13,2023,Manhattan,437,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
33662,10,1,11,2023,Manhattan,437,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
72887,10,31,0,2023,Manhattan,437,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,27,1,2023,Manhattan,437,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,28,16,2023,Manhattan,436,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,24,23,2023,Manhattan,435,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
24149,3,2,15,2023,Manhattan,435,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,29,12,2023,Manhattan,435,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,1,20,2023,Manhattan,434,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
33068,6,5,9,2023,Manhattan,434,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
72887,10,23,1,2023,Manhattan,434,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,22,10,2023,Manhattan,434,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,3,17,2023,Manhattan,434,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33167,4,24,22,2023,Manhattan,434,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
34257,10,26,7,2023,Manhattan,434,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
136811,10,17,6,2023,Manhattan,434,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
33662,10,1,18,2023,Manhattan,433,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
68530,12,2,13,2023,Manhattan,432,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
68530,12,9,14,2023,Manhattan,432,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,21,23,2023,Manhattan,432,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,1,7,2023,Manhattan,432,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
70915,5,24,7,2023,Manhattan,432,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
71036,11,5,3,2023,Manhattan,432,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
24141,3,2,18,2023,Manhattan,431,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
34257,10,19,7,2023,Manhattan,431,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,2,16,2023,Manhattan,430,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
33167,4,24,9,2023,Manhattan,430,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
34257,10,28,23,2023,Manhattan,430,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,3,19,2023,Manhattan,430,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
34257,10,19,22,2023,Manhattan,430,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,4,11,2023,Manhattan,429,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33167,4,23,22,2023,Manhattan,429,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
106224,5,27,8,2023,Manhattan,429,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
68530,12,7,10,2023,Manhattan,429,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,WB
106224,5,26,6,2023,Manhattan,429,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
33662,10,3,18,2023,Manhattan,429,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
68530,12,8,7,2023,Manhattan,428,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
68530,12,5,18,2023,Manhattan,428,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33068,6,5,23,2023,Manhattan,428,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
72887,10,30,1,2023,Manhattan,427,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,27,22,2023,Manhattan,426,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33167,4,24,10,2023,Manhattan,426,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
33662,10,3,13,2023,Manhattan,426,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
35738,4,24,5,2023,Manhattan,426,POINT (990295.6651846746 210936.71139934732),3 AVENUE,East 33 Street,East 34 Street,NB
36517,11,4,0,2023,Manhattan,425,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
68530,12,2,15,2023,Manhattan,425,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,3,19,2023,Manhattan,424,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
34257,10,28,18,2023,Manhattan,424,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
71036,11,1,0,2023,Manhattan,424,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
24149,3,6,15,2023,Manhattan,423,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33662,10,2,18,2023,Manhattan,423,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
33167,4,24,23,2023,Manhattan,422,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
33662,10,1,10,2023,Manhattan,422,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
34257,10,24,20,2023,Manhattan,420,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,5,7,2023,Manhattan,420,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
68530,12,4,10,2023,Manhattan,420,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33167,4,23,3,2023,Manhattan,420,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
24149,3,5,16,2023,Manhattan,420,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33167,4,23,9,2023,Manhattan,419,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
33662,10,3,12,2023,Manhattan,419,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
36517,11,4,14,2023,Manhattan,418,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
34257,10,29,13,2023,Manhattan,418,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,5,17,2023,Manhattan,418,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,29,15,2023,Manhattan,417,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,2,17,2023,Manhattan,417,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
68530,12,6,8,2023,Manhattan,417,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,18,21,2023,Manhattan,416,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,31,9,2023,Manhattan,415,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,28,17,2023,Manhattan,415,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
165612,10,17,16,2023,Manhattan,414,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
24149,3,4,16,2023,Manhattan,414,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,21,21,2023,Manhattan,413,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,2,8,2023,Manhattan,413,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
36517,11,1,14,2023,Manhattan,413,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
24149,3,2,16,2023,Manhattan,413,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
71036,11,5,8,2023,Manhattan,413,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
24149,3,1,17,2023,Manhattan,413,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33068,6,7,23,2023,Manhattan,412,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
35738,4,24,1,2023,Manhattan,412,POINT (990295.6651846746 210936.71139934732),3 AVENUE,East 33 Street,East 34 Street,NB
33662,10,2,12,2023,Manhattan,412,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
68530,12,9,13,2023,Manhattan,411,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,28,22,2023,Manhattan,411,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,2,14,2023,Manhattan,411,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,18,9,2023,Manhattan,410,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,4,13,2023,Manhattan,410,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
34257,10,31,11,2023,Manhattan,409,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24141,3,4,19,2023,Manhattan,409,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,3,14,2023,Manhattan,409,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,6,17,2023,Manhattan,409,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,19,20,2023,Manhattan,408,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
165612,10,19,7,2023,Manhattan,408,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
33662,10,1,4,2023,Manhattan,408,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
35738,4,23,5,2023,Manhattan,407,POINT (990295.6651846746 210936.71139934732),3 AVENUE,East 33 Street,East 34 Street,NB
34257,10,30,7,2023,Manhattan,407,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,31,7,2023,Manhattan,406,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,5,15,2023,Manhattan,406,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,WB
146631,11,4,2,2023,Manhattan,405,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,29,14,2023,Manhattan,405,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
71036,11,5,4,2023,Manhattan,405,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,20,20,2023,Manhattan,405,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,2,10,2023,Manhattan,405,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
68530,12,3,13,2023,Manhattan,404,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,24,21,2023,Manhattan,403,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,3,18,2023,Manhattan,403,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,28,19,2023,Manhattan,402,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,26,23,2023,Manhattan,402,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,10,14,2023,Manhattan,402,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
70915,5,25,8,2023,Manhattan,402,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
106224,5,26,23,2023,Manhattan,401,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
71036,11,5,4,2023,Manhattan,401,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
34257,10,18,7,2023,Manhattan,401,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
146631,11,3,5,2023,Manhattan,400,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
165612,10,18,20,2023,Manhattan,400,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
71036,11,4,2,2023,Manhattan,400,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
70915,5,25,9,2023,Manhattan,399,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
68530,12,7,11,2023,Manhattan,399,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
68530,12,7,17,2023,Manhattan,399,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,21,17,2023,Manhattan,399,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,24,22,2023,Manhattan,398,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,3,21,2023,Manhattan,397,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
33662,10,2,11,2023,Manhattan,396,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
70915,5,26,8,2023,Manhattan,396,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
33662,10,2,12,2023,Manhattan,396,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
70915,5,24,13,2023,Manhattan,394,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
34257,10,28,9,2023,Manhattan,394,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,23,7,2023,Manhattan,394,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,27,7,2023,Manhattan,393,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
34257,10,21,14,2023,Manhattan,393,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
165612,10,17,7,2023,Manhattan,392,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
106224,5,24,6,2023,Manhattan,392,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
34257,10,29,11,2023,Manhattan,391,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,4,1,2023,Manhattan,391,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
24149,3,7,15,2023,Manhattan,390,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,21,18,2023,Manhattan,390,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
71036,11,5,7,2023,Manhattan,390,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
24149,3,3,16,2023,Manhattan,390,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,26,22,2023,Manhattan,389,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,27,20,2023,Manhattan,389,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
165612,10,18,13,2023,Manhattan,388,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
24149,3,6,18,2023,Manhattan,388,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33662,10,1,9,2023,Manhattan,388,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
72887,10,29,8,2023,Manhattan,388,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
68530,12,2,12,2023,Manhattan,387,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
71036,11,5,5,2023,Manhattan,386,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
36517,11,1,6,2023,Manhattan,386,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
24149,3,2,9,2023,Manhattan,386,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,10,11,2023,Manhattan,385,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
70915,5,26,7,2023,Manhattan,385,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
34257,10,29,0,2023,Manhattan,385,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,27,0,2023,Manhattan,385,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
68530,12,2,11,2023,Manhattan,384,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
165612,10,19,17,2023,Manhattan,384,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
68530,12,8,13,2023,Manhattan,384,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,2,1,2023,Manhattan,384,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
165612,10,18,7,2023,Manhattan,383,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
36517,11,1,11,2023,Manhattan,383,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
34257,10,21,22,2023,Manhattan,383,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,7,17,2023,Manhattan,382,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
71036,11,4,5,2023,Manhattan,382,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
136811,10,18,6,2023,Manhattan,382,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
24149,3,8,14,2023,Manhattan,382,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
136811,10,18,0,2023,Manhattan,382,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
34257,10,29,10,2023,Manhattan,381,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,22,19,2023,Manhattan,380,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
71036,11,6,0,2023,Manhattan,380,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
68530,12,7,9,2023,Manhattan,380,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
106224,5,28,9,2023,Manhattan,380,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
36517,11,2,6,2023,Manhattan,379,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
72887,10,28,8,2023,Manhattan,379,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,28,0,2023,Manhattan,378,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
68530,12,9,12,2023,Manhattan,378,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,1,22,2023,Manhattan,378,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
34257,10,21,16,2023,Manhattan,378,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
70915,5,25,7,2023,Manhattan,377,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
33662,10,1,10,2023,Manhattan,377,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
33662,10,3,10,2023,Manhattan,377,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
165612,10,17,19,2023,Manhattan,376,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
34257,10,22,9,2023,Manhattan,376,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,2,9,2023,Manhattan,375,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
34257,10,31,19,2023,Manhattan,375,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,29,17,2023,Manhattan,375,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,18,20,2023,Manhattan,374,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33167,4,23,23,2023,Manhattan,374,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
70915,5,27,19,2023,Manhattan,374,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
33662,10,1,11,2023,Manhattan,373,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
34257,10,22,20,2023,Manhattan,372,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,3,11,2023,Manhattan,372,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
72887,10,21,8,2023,Manhattan,372,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
70915,5,24,9,2023,Manhattan,372,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
34257,10,25,23,2023,Manhattan,372,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,4,12,2023,Manhattan,371,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
24141,3,3,16,2023,Manhattan,371,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24141,3,1,17,2023,Manhattan,371,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
72887,10,22,8,2023,Manhattan,371,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33167,4,24,6,2023,Manhattan,371,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
68530,12,9,11,2023,Manhattan,370,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
